34.643734643734646,479.87200000000007
34.54545454545455,470.1680000000001
34.44717444717445,451.1039999999998
34.44717444717445,462.2840000000001
34.44717444717445,446.9760000000001
34.44717444717445,452.1239999999998
34.25061425061425,448.3600000000001
34.34889434889435,429.20000000000005
34.44717444717445,424.432
34.25061425061425,442.70000000000005
34.05405405405405,488.6479999999999
34.05405405405405,468.55999999999995
33.95577395577396,476.96399999999994
33.95577395577396,477.1959999999999
33.95577395577396,451.51599999999985
33.95577395577396,458.13199999999983
34.05405405405405,430.3799999999999
34.05405405405405,433.2639999999999
33.95577395577396,435.86799999999994
33.95577395577396,429.91200000000003
34.05405405405405,535.9480000000001
33.95577395577396,494.74
33.95577395577396,495.5999999999999
33.95577395577396,493.5039999999999
33.95577395577396,496.8319999999999
33.95577395577396,498.3799999999999
33.95577395577396,489.49599999999987
33.95577395577396,478.2439999999999
33.95577395577396,485.25199999999995
33.95577395577396,472.59199999999987
