1.339519999999999982e+02,1.589000000000000909e+02,1.774879999999998290e+02,1.818319999999998799e+02,1.929760000000001128e+02,1.989639999999999418e+02,2.097640000000001237e+02,2.143519999999998618e+02,2.182239999999999327e+02,2.232880000000000109e+02
2.263479999999999563e+02,2.598719999999998436e+02,2.758079999999999927e+02,2.901359999999999673e+02,2.915920000000000982e+02,2.946880000000001019e+02,3.003120000000003529e+02,3.064560000000001310e+02,3.071600000000003092e+02,3.203000000000001819e+02
1.072920000000001437e+02,1.487559999999998581e+02,1.555120000000001710e+02,1.562000000000000455e+02,1.632920000000001437e+02,1.717919999999999163e+02,1.759320000000000164e+02,1.873559999999999945e+02,1.843959999999999582e+02,1.941160000000002128e+02
2.136439999999997781e+02,2.443159999999998035e+02,2.533079999999997654e+02,2.607239999999997053e+02,2.695760000000000218e+02,2.733679999999999382e+02,2.781999999999998181e+02,2.800439999999998690e+02,2.842400000000002365e+02,2.853560000000002219e+02
2.492600000000002183e+02,2.146040000000002692e+02,1.899079999999999018e+02,1.792080000000000837e+02,1.664360000000001492e+02,1.662880000000000109e+02,1.634160000000001673e+02,1.516199999999998909e+02,1.558240000000000691e+02,1.438679999999999382e+02
9.691200000000003456e+01,1.184640000000001692e+02,1.256040000000000418e+02,1.298440000000000509e+02,1.363479999999999563e+02,1.405080000000000382e+02,1.334600000000000364e+02,1.485399999999999636e+02,1.513279999999999745e+02,1.572000000000000455e+02
1.246119999999998527e+02,1.470839999999998327e+02,1.614839999999999236e+02,1.604719999999999800e+02,1.701800000000000637e+02,1.642119999999999891e+02,1.697480000000000473e+02,1.653759999999999764e+02,1.754400000000000546e+02,1.811200000000001182e+02
